id,title,tags
10907,The Adventures of Robin Hood,The Adventures of Robin Hood Action Adventure Romance ErrolFlynn OliviadeHavilland BasilRathbone ClaudeRains PatricKnowles MichaelCurtiz WilliamKeighley excit danger suspens classic adventur stori sweep across screen robin hood errol flynn fight nobli justic evil gisbourn basil rathbon strive hand beauti maid marian olivia havilland
1939,Laura,Laura Drama Mystery GeneTierney DanaAndrews CliftonWebb VincentPrice JudithAnderson OttoPreminger stori love becam fear thing ever happen woman polic detect fall love woman whose murder investig
1712,Giant,Giant Action Drama Western ElizabethTaylor RockHudson JamesDean CarrollBaker JaneWithers GeorgeStevens legendari epic texa sprawl epic cover life texa cattl rancher famili associ
220,East of Eden,East of Eden Drama JamesDean JulieHarris RaymondMassey RichardDavalos JoVanFleet EliaKazan girl ecstasi reveng salina valley around world trask feel must compet overwhelm odd brother aron love father adam frustrat everi turn reaction ahead busi life relat estrang mother
3085,His Girl Friday,His Girl Friday Comedy Drama CaryGrant RosalindRussell RalphBellamy GeneLockhart AlmaKruger HowardHawks learn hildi journalist former wife newspap editor walter burn visit offic inform engag get remarri next walter happen frame fianc bruce baldwin thing anoth keep temporarili held prison tri steer hildi return employe
1585,It's a Wonderful Life,It's a Wonderful Life Drama Family Fantasy JamesStewart DonnaReed LionelBarrymore ThomasMitchell HenryTravers FrankCapra wonder laugh wonder love georg bailey spent entir life give peopl bedford fall alway long travel never opportun order prevent rich skinflint potter take entir town prevent georg modest build loan compani found gener father christma georg uncl billi lose busi intend deposit bank potter find misplac money hide billi georg troubl begin
3083,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington Comedy Drama JamesStewart JeanArthur ClaudeRains EdwardArnold GuyKibbee FrankCapra romanc drama laughter heartbreak creat heart soil america naiv idealist jefferson smith leader ranger appoint lark spineless governor state reunit state senior senat presidenti hope childhood hero senat joseph pain washington howev smith discov mani shortcom polit process earnest goal nation boy camp lead conflict state polit boss taylor taylor first tri corrupt smith later attempt destroy smith scandal
900,Bringing Up Baby,Bringing Up Baby Comedy Romance KatharineHepburn CaryGrant CharlesRuggles WalterCatlett BarryFitzgerald HowardHawks begin hilari adventur professor david huxley miss susan vanc flutter brain vixen love heart david huxley wait bone need museum collect seri strang circumst meet susan vanc seri misadventur includ leopard call babi
260,The 39 Steps,The 39 Steps Action Thriller Mystery RobertDonat MadeleineCarroll LucieMannheim GodfreyTearle PeggyAshcroft AlfredHitchcock handcuf girl doubl cross vacat london canadian richard hannay becom embroil intern ring relat mysteri step meet agent annabella smith soon kill apart must elud polic hunt murder tri stop professor jordan send secret countri hannay assist pamela unwil accomplic discov truth
10331,Night of the Living Dead,Night of the Living Dead Horror DuaneJones JudithO'Dea KarlHardman MarilynEastman KeithWayne GeorgeA.Romero scare alreadi dead group peopl surviv attack bloodthirsti zombi trap rural pennsylvania farmhous although first zombi film night live dead progenitor contemporari zombi apocalyps horror film greatli influenc modern cultur zombi archetyp
488,The African Queen,The African Queen Adventure War Romance HumphreyBogart KatharineHepburn RobertMorley PeterBull TheodoreBikel JohnHuston greatest adventur ever live woman start first world middl africa nowher soak riverboat captain persuad strong will missionari river face german warship
261,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof Drama Romance ElizabethTaylor PaulNewman BurlIves JudithAnderson JackCarson RichardBrooks pillow desir heart brick alcohol footbal player drink day away resist affect wife maggi reunion father daddi die cancer jog host memori revel father
9333,Last Man Standing,Last Man Standing Action Crime Drama Thriller BruceWillis BruceDern WilliamSanderson ChristopherWalken DavidPatrickKelly WalterHill town justic everi john smith mysteri stranger drawn viciou prohibit gang danger game switch allegi anoth offer servic highest bidder death toll mount smith take hand deadli race stay aliv
6878,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey Adventure Comedy Drama Family MichaelJ.Fox SallyField DonAmeche KimGreist KevinChevalia DuwayneDunham unknown remak popular disney classic time featur well known voic dog trek across america encount sort adventur quest reunit owner
173,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea Adventure Drama ScienceFiction KirkDouglas JamesMason PaulLukas PeterLorre RobertJ.Wilke RichardFleischer mightiest motion pictur ship sent investig wave mysteri sink encount advanc submarin nautilu command captain nemo"
864,Cool Runnings,Cool Runnings Comedy LeonRobinson DougE.Doug RawleD.Lewis MalikYoba JohnCandy JonTurteltaub dream four jamaican twenti zero jamaican sprinter disqualifi olymp game enlist help dishonor coach start first jamaican bobsl team
11224,Cinderella,Cinderella Family Fantasy Animation Romance IleneWoods EleanorAudley LucilleBliss VernaFelton HeleneStanley ClydeGeronimi WilfredJackson HamiltonLuske greatest love stori ever told cinderella faith dream better life come true help loyal mice friend wave fairi godmoth wand cinderella rag magic turn gloriou gown goe royal ball clock strike midnight spell broken leav singl glass slipper ultim fairi tale end
9078,The Sword in the Stone,The Sword in the Stone Animation Family SebastianCabot KarlSwenson JuniusMatthews NormanAlden RickieSorensen WolfgangReitherman tire live mediev mess merlin use magic power chang scrawni littl legendari hero wart young aspir knight squir hunt trip fall merlin power amnesiac wizard plan beyond mere squiredom start tri give educ believ educ anywher needless quit work
8367,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves Adventure KevinCostner MorganFreeman ChristianSlater MaryElizabethMastrantonio AlanRickman KevinReynolds good love woman fought uphold justic break dastardli sheriff nottingham murder robin father legendari archer vow vengeanc accomplish mission robin join forc band exil villag come maid marian togeth battl evil sheriff reign terror
433,Mary Poppins,Mary Poppins Comedy Family Fantasy JulieAndrews DickVanDyke DavidTomlinson GlynisJohns HermioneBaddeley RobertStevenson supercalifragilisticexpialidoci movi combin divert stori song color sequenc live action blend movement anim figur mari poppin kind super nanni fli umbrella respons request bank children proce thing right rather extraordinari magic power fli
11360,Dumbo,Dumbo Animation Family SterlingHolloway HermanBing JohnMcLeish EdwardBrophy JamesBaskett SamuelArmstrong BenSharpsteen WilliamRoberts WilfredJackson JackKinney NormanFerguson fabul dumbo babi eleph born overs ear suprem lack confid thank even diminut buddi timothi mous pint size pachyderm learn surmount obstacl
11114,Pete's Dragon,Pete's Dragon Fantasy Animation Comedy Family SeanMarshall HelenReddy MickeyRooney RedButtons JimDale DonChaffey brazzl dazzl brillianc pete young orphan run away main fish town best friend lovabl sometim invis dragon name elliott taken kind lighthous keeper nora father elliott prank play land troubl crook salesmen captur elliott gain pete must attempt dare rescu
12335,Bedknobs and Broomsticks,Bedknobs and Broomsticks Adventure Fantasy Animation Comedy Family AngelaLansbury DavidTomlinson RoddyMcDowall SamJaffe JohnEricson RobertStevenson bewitch bedazzl swept world enchant beyond anyth three children evacu london world forc stay eccentr spinster eglantin price children initi fear disappear find fact traine witch
12092,Alice in Wonderland,Alice in Wonderland Animation Adventure Family Fantasy KathrynBeaumont VernaFelton EdWynn RichardHaydn SterlingHolloway HamiltonLuske WilfredJackson ClydeGeronimi world wonder great pictur golden afternoon young alic follow white rabbit disappear nearbi rabbit hole quickli follow tumbl burrow enter merri topsi turvi world wonderland memor song whimsic escapad highlight alic journey culmin madcap encount queen heart armi play card
10948,The Fox and the Hound,The Fox and the Hound Adventure Animation Drama Family MickeyRooney KurtRussell PearlBailey JackAlbertson SandyDuncan TedBerman ArtStevens RichardRich stori friend know suppos enemi feisti littl name adopt farm famili quickli becom friend ador hound puppi name copper life full hilari adventur copper expect take role hunt object search best friend
15121,The Sound of Music,The Sound of Music Drama Family Music Romance JulieAndrews ChristopherPlummer EleanorParker RichardHaydn PeggyWood RobertWise happiest sound world film adapt classic rodger hammerstein music base becom gover austrian famili
562,Die Hard,Die Hard Action Thriller BruceWillis AlanRickman AlexanderGodunov BonnieBedelia ReginaldVelJohnson JohnMcTiernan stori twelv terrorist nypd john mcclane plan reconcil estrang wife thrown seriou loop minut arriv offic entir build overtaken group terrorist littl help lapd wisecrack mcclane set singl handedli rescu hostag bring guy
10163,The Lawnmower Man,The Lawnmower Man Horror Thriller ScienceFiction JeffFahey PierceBrosnan JennyWright MarkBringelson GeoffreyLewis BrettLeonard made simpl scienc made simpl turn geniu applic comput scienc
9591,That Thing You Do!,That Thing You Do! Comedy Drama TomEverettScott JohnathonSchaech TomHanks SteveZahn EthanEmbry TomHanks everi life come time dream dream becom thing pennsylvania band score ride star make machineri long lot help manag
11412,The Long Kiss Goodnight,The Long Kiss Goodnight Crime Action Mystery Thriller GeenaDavis SamuelL.Jackson YvonneZima CraigBierko TomAmandes RennyHarlin forgotten alway gone samantha cain suburban homemak ideal year daughter caitlin live honesdal teach school make best rice krispi treat town receiv bump head begin rememb small part previou life lethal secret agent
10586,The Ghost and the Darkness,The Ghost and the Darkness Adventure MichaelDouglas ValKilmer TomWilkinson JohnKani EmilyMortimer StephenHopkins prey hunter robert beaumont behind schedul railroad africa enlist note engin john henri patterson right ship beaumont expect result everyth seem great crew discov mutil corps project foreman seemingli kill lion sever attack patterson call fame hunter charl remington final match bloodthirsti lion
454,Romeo + Juliet,Romeo + Juliet Drama Romance LeonardoDiCaprio ClaireDanes JohnLeguizamo HaroldPerrineau PetePostlethwaite BazLuhrmann love sprung hate director luhrmann contemporari take william shakespear classic tragedi montagu capulet move ongo feud swelter suburb verona beach romeo juliet fall love secretli though film visual modern bard dialogu remain
